category2,role,category1,username,timestamp,name,admin,description
Action/Dexterity:1032,normalUser,Modern Warfare:1069,wheelsthefirst,2021-01-22 19:21:53.617,Bel gruppo,wheelsthefirst,no description
Bluffing:1023,normalUser,Aviation/Flight:2650,shib71,2021-01-22 19:22:00.403,Quelli di sempre,no description,shib71
Economic:1021,normalUser,Miniatures:1047,snakespawn,2021-01-22 19:21:58.226,Pisammare,snakespawn,no description
Fantasy:1010,normalUser,Animals:1089,crashergeorge,2021-01-22 19:21:55.412,Quelli di sempre,no description,crashergeorge
Murder/Mystery:1040,influencer,Children's Game:1041,cubomagazine,2021-01-22 19:21:59.911,Gli sfollati,cubomagazine,no description
Puzzle:1028,normalUser,Spies/Secret Agents:1081,infest,2021-01-22 19:22:12.207,Cimone 2k16,infest,no description
Science Fiction:1016,influencer,Zombies:2481,lionis,2021-01-22 19:22:12.655,Quelli di sempre,no description,lionis
Transportation:1011,normalUser,Puzzle:1028,oxgoth,2021-01-22 19:22:07.832,Quelli di sempre,no description,oxgoth
Miniatures:1047,normalUser,Trains:1034,telltinnick,2021-01-22 19:21:58.614,Bel gruppo,telltinnick,no description
Memory:1045,normalUser,Wargame:1019,regpeepsgaming,2021-01-22 19:22:09.39,Gli sfollati,regpeepsgaming,no description
Science Fiction:1016,normalUser,Movies/TV/Radio Theme:1064,cheptry,2021-01-22 19:22:10.034,Cimone 2k16,cheptry,no description
Sports:1038,normalUser,Deduction:1039,byroncastillo1972,2021-01-22 19:22:01.122,Quelli di sempre,byroncastillo1972,no description
Real-time:1037,influencer,Dice:1017,unknownlempi,2021-01-22 19:21:53.51,Pisammare,unknownlempi,no description
Children's Game:1041,normalUser,Collectible Components:1044,eags,2021-01-22 19:22:02.74,Quelli di sempre,no description,eags
Deduction:1039,normalUser,Napoleonic:1051,fa1ataka,2021-01-22 19:22:08.305,Pisammare,fa1ataka,no description
World War II: 1049,normalUser,Napoleonic:1051,mikkancso,2021-01-22 19:22:13.082,Pisammare,mikkancso,no description
Abstact Strategy:1009,normalUser,Collectible Components:1044,kwaine,2021-01-22 19:21:59.592,Cimone 2k16,kwaine,no description
Bluffing:1023,influencer,Racing:1031,payne21227,2021-01-22 19:21:54.653,Pisammare,payne21227,no description
Action/Dexterity:1032,normalUser,Fantasy:1010,eumaies,2021-01-22 19:22:06.23,Cimone 2k16,eumaies,no description
Aviation/Flight:2650,normalUser,Fantasy:1010,s4v10rx,2021-01-22 19:22:07.12,Quelli di sempre,no description,s4v10rx
Fantasy:1010,normalUser,Video Game Theme:1101,reddaltoids,2021-01-22 19:21:59.22,Bel gruppo,reddaltoids,no description
Ancient:1050,normalUser,Aviation/Flight:2650,gofightpow,2021-01-22 19:22:06.934,Cimone 2k16,gofightpow,no description
Party Game:1030,moderator,Racing:1031,junraqan,2021-01-22 19:21:53.85,Gli sfollati,junraqan,no description
Science Fiction:1016,normalUser,Action/Dexterity:1032,zsquared,2021-01-22 19:21:56.004,Gli sfollati,zsquared,no description
Action/Dexterity:1032,normalUser,Book:1117,redbolt,2021-01-22 19:21:56.581,Quelli di sempre,no description,redbolt
Bluffing:1023,normalUser,Fantasy:1010,lore,2021-01-22 19:22:01.762,Bel gruppo,lore,no description
Deduction:1039,normalUser,Book:1117,elonka,2021-01-22 19:21:55.233,Cimone 2k16,elonka,no description
Sports:1038,normalUser,Bluffing:1023,dastion,2021-01-22 19:21:58.683,Quelli di sempre,no description,dastion
Collectible Components:1044,normalUser,Memory:1045,pacgames,2021-01-22 19:22:09.241,Pisammare,pacgames,no description
Puzzle:1028,normalUser,Spies/Secret Agents:1081,sharonmkfm,2021-01-22 19:21:57.622,Bel gruppo,sharonmkfm,no description
Aviation/Flight:2650,normalUser,Wargame:1019,ngwalme,2021-01-22 19:22:04.59,Pisammare,ngwalme,no description
Word-game:1025,normalUser,Medical:2145,flomen_muc,2021-01-22 19:21:58.214,Bel gruppo,flomen_muc,no description
Fantasy:1010,normalUser,Deduction:1039,atilaks,2021-01-22 19:22:06.573,Gli sfollati,atilaks,no description
Miniatures:1047,influencer,Children's Game:1041,jester75,2021-01-22 19:22:07.575,Bel gruppo,jester75,no description
Adventure:1022,normalUser,Humor:1079,jkempfert,2021-01-22 19:22:07.883,Quelli di sempre,no description,jkempfert
Adventure:1022,normalUser,Book:1117,raceric,2021-01-22 19:21:55.135,Pisammare,raceric,no description
Adventure:1022,influencer,Ancient:1050,magdalenka,2021-01-22 19:21:53.093,Gli sfollati,magdalenka,no description
Educational:1094,influencer,Science Fiction:1016,playtaenschen73,2021-01-22 19:22:06.775,Quelli di sempre,playtaenschen73,no description
Puzzle:1028,influencer,Bluffing:1023,bardon,2021-01-22 19:22:12.792,Bel gruppo,bardon,no description
Print & Play:1120,normalUser,Adventure:1022,dcr619,2021-01-22 19:22:00.523,Quelli di sempre,no description,dcr619
Dice:1017,normalUser,Ancient:1050,silvertoe,2021-01-22 19:21:55.676,Bel gruppo,silvertoe,no description
Economic:1021,normalUser,Print & Play:1120,adam81,2021-01-22 19:21:55.704,Gli sfollati,adam81,no description
Trains:1034,normalUser,Educational:1094,pedrosnow,2021-01-22 19:22:07.977,Quelli di sempre,no description,pedrosnow
Travel:1097,normalUser,Spies/Secret Agents:1081,zoomshanka01,2021-01-22 19:22:01.91,Pisammare,zoomshanka01,no description
Exploration:1020,normalUser,Miniatures:1047,nobigdeal,2021-01-22 19:22:09.446,Bel gruppo,nobigdeal,no description
Action/Dexterity:1032,normalUser,Negotiation:1026,commanderscrappy,2021-01-22 19:21:54.364,Cimone 2k16,commanderscrappy,no description
World War II: 1049,normalUser,Zombies:2481,kevinver,2021-01-22 19:22:04.755,Cimone 2k16,kevinver,no description
Exploration:1020,normalUser,Book:1117,cankawi,2021-01-22 19:22:01.275,Bel gruppo,cankawi,no description
Spies/Secret Agents:1081,normalUser,Party Game:1030,jbeighel,2021-01-22 19:22:07.628,Gli sfollati,jbeighel,no description
Medieval:1035,influencer,Print & Play:1120,mss6363,2021-01-22 19:22:02.244,Bel gruppo,mss6363,no description
Wargame:1019,influencer,Fantasy:1010,protisimulator,2021-01-22 19:21:55.173,Pisammare,protisimulator,no description
Animals:1089,normalUser,Real-time:1037,taj121,2021-01-22 19:22:03.91,Cimone 2k16,taj121,no description
Party Game:1030,normalUser,Book:1117,adampitman,2021-01-22 19:22:01.923,Cimone 2k16,adampitman,no description
Action/Dexterity:1032,influencer,World War II: 1049,idontwanttopickaname,2021-01-22 19:22:10.539,Cimone 2k16,idontwanttopickaname,no description
Number:1098,normalUser,Memory:1045,kouladin,2021-01-22 19:22:03.588,Quelli di sempre,no description,kouladin
Transportation:1011,normalUser,Book:1117,alanwu,2021-01-22 19:21:53.277,Pisammare,alanwu,no description
Adventure:1022,influencer,Party Game:1030,twillis,2021-01-22 19:22:06.079,Cimone 2k16,twillis,no description
Print & Play:1120,normalUser,Abstact Strategy:1009,clhampton,2021-01-22 19:22:08.291,Pisammare,clhampton,no description
Fantasy:1010,normalUser,Racing:1031,joe_monk,2021-01-22 19:22:07.427,Bel gruppo,joe_monk,no description
Bluffing:1023,normalUser,Territory Building:1086,alex420,2021-01-22 19:22:07.491,Cimone 2k16,alex420,no description
World War II: 1049,normalUser,Memory:1045,awesomeness1017,2021-01-22 19:21:55.426,Cimone 2k16,awesomeness1017,no description
Children's Game:1041,normalUser,Puzzle:1028,darioab,2021-01-22 19:21:54.974,Gli sfollati,darioab,no description
Novel-Based:1093,influencer,Zombies:2481,elglobo,2021-01-22 19:21:54.627,Pisammare,elglobo,no description
Book:1117,normalUser,Sports:1038,snapboing03,2021-01-22 19:22:09.113,Cimone 2k16,snapboing03,no description
Travel:1097,normalUser,Science Fiction:1016,elgrec j,2021-01-22 19:22:01.506,Gli sfollati,elgrec j,no description
Spies/Secret Agents:1081,normalUser,Card Game:1002,bobry,2021-01-22 19:21:54.722,Pisammare,bobry,no description
Word-game:1025,normalUser,Book:1117,andora cidonia,2021-01-22 19:21:56.515,Gli sfollati,andora cidonia,no description
Adventure:1022,influencer,World War II: 1049,camillus24,2021-01-22 19:21:55.301,Cimone 2k16,camillus24,no description
Territory Building:1086,normalUser,Science Fiction:1016,scifi66,2021-01-22 19:22:06.802,Quelli di sempre,no description,scifi66
Animals:1089,influencer,Dice:1017,val0920,2021-01-22 19:22:01.303,Bel gruppo,val0920,no description
Economic:1021,normalUser,Book:1117,lefou23,2021-01-22 19:21:54.412,Pisammare,lefou23,no description
Word-game:1025,normalUser,Fighting:1046,rhys637,2021-01-22 19:21:56.675,Gli sfollati,rhys637,no description
Print & Play:1120,normalUser,Fighting:1046,kiergon,2021-01-22 19:22:07.723,Bel gruppo,kiergon,no description
Educational:1094,normalUser,Humor:1079,lauravegan,2021-01-22 19:22:01.936,Pisammare,lauravegan,no description
Napoleonic:1051,normalUser,Card Game:1002,setehek,2021-01-22 19:22:10.603,Bel gruppo,setehek,no description
Abstact Strategy:1009,influencer,Exploration:1020,serranadas83,2021-01-22 19:21:53.239,Quelli di sempre,no description,serranadas83
Novel-Based:1093,normalUser,Zombies:2481,elieseykliman,2021-01-22 19:21:57.649,Gli sfollati,elieseykliman,no description
Napoleonic:1051,normalUser,World War II: 1049,tarantul123,2021-01-22 19:22:02.95,Gli sfollati,tarantul123,no description
Word-game:1025,influencer,Movies/TV/Radio Theme:1064,coco09,2021-01-22 19:22:03.688,Quelli di sempre,no description,coco09
Travel:1097,normalUser,Territory Building:1086,manic8,2021-01-22 19:22:04.984,Cimone 2k16,manic8,no description
Real-time:1037,normalUser,Dice:1017,prismlizard,2021-01-22 19:22:01.468,Cimone 2k16,prismlizard,no description
Negotiation:1026,normalUser,Fighting:1046,enkido,2021-01-22 19:22:05.757,Quelli di sempre,no description,enkido
Humor:1079,influencer,Abstact Strategy:1009,norkle,2021-01-22 19:21:57.095,Gli sfollati,norkle,no description
Card Game:1002,normalUser,Puzzle:1028,nmt11091998,2021-01-22 19:21:55.387,Pisammare,nmt11091998,no description
Medieval:1035,normalUser,Sports:1038,krunn arkenston,2021-01-22 19:21:59.844,Pisammare,krunn arkenston,no description
Medical:2145,normalUser,Miniatures:1047,athmtoonen,2021-01-22 19:21:54.921,Bel gruppo,athmtoonen,no description
Abstact Strategy:1009,normalUser,Party Game:1030,squirepug,2021-01-22 19:22:07.151,Gli sfollati,squirepug,no description
Trains:1034,normalUser,Print & Play:1120,cura214,2021-01-22 19:22:02.7,Gli sfollati,cura214,no description
Trains:1034,normalUser,Print & Play:1120,cura214,2021-01-22 19:22:02.23,Quelli di sempre,no description,cura214
Negotiation:1026,normalUser,Napoleonic:1051,classicvillan,2021-01-22 19:22:09.676,Cimone 2k16,classicvillan,no description
Print & Play:1120,normalUser,Sports:1038,yellowcymbidium,2021-01-22 19:22:11.87,Cimone 2k16,yellowcymbidium,no description
Collectible Components:1044,influencer,Transportation:1011,thefigg88,2021-01-22 19:22:12.492,Quelli di sempre,no description,thefigg88
Wargame:1019,influencer,Print & Play:1120,jackverde,2021-01-22 19:22:02.561,Pisammare,jackverde,no description
Murder/Mystery:1040,influencer,Card Game:1002,sxenuker,2021-01-22 19:22:05.769,Quelli di sempre,no description,sxenuker
Transportation:1011,normalUser,Travel:1097,raulink,2021-01-22 19:21:55.16,Quelli di sempre,no description,raulink
Trains:1034,normalUser,Medieval:1035,shirral,2021-01-22 19:22:11.29,Pisammare,shirral,no description
Sports:1038,normalUser,Murder/Mystery:1040,mmoyen,2021-01-22 19:21:58.29,Bel gruppo,mmoyen,no description
Fighting:1046,normalUser,World War II: 1049,ripwil,2021-01-22 19:22:07.039,Quelli di sempre,no description,ripwil
Napoleonic:1051,normalUser,Deduction:1039,haras,2021-01-22 19:21:56.134,Gli sfollati,haras,no description
Action/Dexterity:1032,normalUser,World War II: 1049,karenx,2021-01-22 19:21:58.811,Bel gruppo,karenx,no description
Word-game:1025,normalUser,Ancient:1050,wisdomforwizards,2021-01-22 19:21:55.595,Pisammare,wisdomforwizards,no description
Novel-Based:1093,normalUser,Fighting:1046,minze1981,2021-01-22 19:22:08.062,Quelli di sempre,no description,minze1981
Negotiation:1026,normalUser,Memory:1045,washusha,2021-01-22 19:22:12.45,Gli sfollati,washusha,no description
Economic:1021,influencer,Zombies:2481,jamblin,2021-01-22 19:22:04.522,Cimone 2k16,jamblin,no description
Abstact Strategy:1009,normalUser,Children's Game:1041,rarabel,2021-01-22 19:21:53.388,Cimone 2k16,rarabel,no description
Fantasy:1010,normalUser,Real-time:1037,xiaoniuniu,2021-01-22 19:22:00.139,Gli sfollati,xiaoniuniu,no description
Territory Building:1086,normalUser,Medical:2145,thefandommenace,2021-01-22 19:22:03.065,Cimone 2k16,thefandommenace,no description
Dice:1017,influencer,Zombies:2481,clever_rogue,2021-01-22 19:21:58.346,Gli sfollati,clever_rogue,no description
Humor:1079,normalUser,Transportation:1011,rogue1483,2021-01-22 19:22:10.007,Gli sfollati,rogue1483,no description
Dice:1017,normalUser,Medical:2145,takasoo,2021-01-22 19:21:54.381,Cimone 2k16,takasoo,no description
Napoleonic:1051,normalUser,Travel:1097,kantele,2021-01-22 19:21:57.229,Pisammare,kantele,no description
Wargame:1019,normalUser,Ancient:1050,murrayegger,2021-01-22 19:22:02.285,Quelli di sempre,no description,murrayegger
Movies/TV/Radio Theme:1064,normalUser,Sports:1038,phillier937,2021-01-22 19:22:06.947,Quelli di sempre,no description,phillier937
Territory Building:1086,normalUser,Real-time:1037,hanssolo,2021-01-22 19:22:00.39,Quelli di sempre,no description,hanssolo
Fighting:1046,normalUser,Medical:2145,kazune23,2021-01-22 19:22:05.341,Cimone 2k16,kazune23,no description
Novel-Based:1093,normalUser,Puzzle:1028,wilczyca,2021-01-22 19:21:55.924,Cimone 2k16,wilczyca,no description
Economic:1021,normalUser,Dice:1017,gamerbut,2021-01-22 19:22:03.987,Cimone 2k16,gamerbut,no description
Dice:1017,moderator,Deduction:1039,spacy85,2021-01-22 19:21:59.604,Bel gruppo,spacy85,no description
Zombies:2481,normalUser,Murder/Mystery:1040,yelenka_k,2021-01-22 19:21:56.121,Pisammare,yelenka_k,no description
Medical:2145,normalUser,Trains:1034,the killing joke,2021-01-22 19:21:55.623,Quelli di sempre,no description,the killing joke
Adventure:1022,normalUser,Wargame:1019,toygnome,2021-01-22 19:22:05.207,Bel gruppo,toygnome,no description
Fantasy:1010,normalUser,Novel-Based:1093,_cdm_,2021-01-22 19:21:55.374,Quelli di sempre,no description,_cdm_
Video Game Theme:1101,normalUser,Exploration:1020,tcsuares,2021-01-22 19:21:53.332,Quelli di sempre,no description,tcsuares
Animals:1089,influencer,Dice:1017,kschmid5,2021-01-22 19:21:54.279,Pisammare,kschmid5,no description
Puzzle:1028,normalUser,Racing:1031,jqtnguyen,2021-01-22 19:21:59.815,Gli sfollati,jqtnguyen,no description
Children's Game:1041,normalUser,Action/Dexterity:1032,frgamer,2021-01-22 19:21:56.769,Quelli di sempre,no description,frgamer
Print & Play:1120,normalUser,Negotiation:1026,toulipa,2021-01-22 19:22:06.546,Bel gruppo,toulipa,no description
Napoleonic:1051,normalUser,Medical:2145,sinestro057,2021-01-22 19:21:57.767,Cimone 2k16,sinestro057,no description
Miniatures:1047,normalUser,Novel-Based:1093,ramvic,2021-01-22 19:21:54.115,Pisammare,ramvic,no description
Number:1098,normalUser,Fighting:1046,latafrakt,2021-01-22 19:22:10.293,Gli sfollati,latafrakt,no description
Wargame:1019,normalUser,Deduction:1039,colesy,2021-01-22 19:22:00.596,Quelli di sempre,no description,colesy
Modern Warfare:1069,normalUser,Transportation:1011,zosime,2021-01-22 19:21:58.67,Bel gruppo,zosime,no description
Negotiation:1026,influencer,Puzzle:1028,ryu101,2021-01-22 19:22:03.974,Cimone 2k16,ryu101,no description
Medical:2145,normalUser,Travel:1097,mablanco,2021-01-22 19:21:58.189,Pisammare,mablanco,no description
Territory Building:1086,normalUser,Fantasy:1010,hasnak,2021-01-22 19:22:07.412,Gli sfollati,hasnak,no description
Puzzle:1028,normalUser,Dice:1017,orlandeau,2021-01-22 19:22:06.105,Pisammare,orlandeau,no description
Transportation:1011,normalUser,Miniatures:1047,lotsoffreckles,2021-01-22 19:22:05.633,Pisammare,lotsoffreckles,no description
Adventure:1022,normalUser,Exploration:1020,buckalbertbill,2021-01-22 19:22:06.174,Gli sfollati,buckalbertbill,no description
Puzzle:1028,normalUser,Miniatures:1047,ck13,2021-01-22 19:22:04.959,Pisammare,ck13,no description
Fantasy:1010,normalUser,Sports:1038,acelze,2021-01-22 19:21:59.287,Pisammare,acelze,no description
Puzzle:1028,normalUser,Card Game:1002,hahasound,2021-01-22 19:22:02.59,Quelli di sempre,no description,hahasound
Print & Play:1120,normalUser,Transportation:1011,michaellou,2021-01-22 19:22:02.311,Cimone 2k16,michaellou,no description
Medieval:1035,normalUser,Fantasy:1010,izenmania,2021-01-22 19:22:08.481,Quelli di sempre,no description,izenmania
Exploration:1020,normalUser,Party Game:1030,baquru,2021-01-22 19:22:12.178,Gli sfollati,baquru,no description
Travel:1097,moderator,Zombies:2481,hardthing,2021-01-22 19:22:00.835,Cimone 2k16,hardthing,no description
Travel:1097,influencer,Modern Warfare:1069,heddy,2021-01-22 19:21:54.484,Quelli di sempre,no description,heddy
Zombies:2481,influencer,Science Fiction:1016,team green,2021-01-22 19:21:58.081,Pisammare,team green,no description
Animals:1089,normalUser,Travel:1097,dreadpiratewes,2021-01-22 19:22:11.157,Gli sfollati,dreadpiratewes,no description
Racing:1031,influencer,Territory Building:1086,a1kmt2002,2021-01-22 19:21:57.175,Pisammare,a1kmt2002,no description
Trains:1034,normalUser,Adventure:1022,stefouch,2021-01-22 19:21:59.102,Cimone 2k16,stefouch,no description
Economic:1021,normalUser,Book:1117,the elvenking,2021-01-22 19:22:12.304,Cimone 2k16,the elvenking,no description
Racing:1031,normalUser,Collectible Components:1044,hikerhistorian,2021-01-22 19:22:06.921,Pisammare,hikerhistorian,no description
Napoleonic:1051,normalUser,Ancient:1050,kitsrealm,2021-01-22 19:22:05.406,Pisammare,kitsrealm,no description
Real-time:1037,normalUser,Spies/Secret Agents:1081,tyler2003,2021-01-22 19:22:05.662,Quelli di sempre,no description,tyler2003
Book:1117,normalUser,Animals:1089,ludomc,2021-01-22 19:22:09.814,Gli sfollati,ludomc,no description
Negotiation:1026,moderator,Collectible Components:1044,fragpuss,2021-01-22 19:22:02.509,Pisammare,fragpuss,no description
Party Game:1030,normalUser,Action/Dexterity:1032,legomissileman1,2021-01-22 19:22:08.674,Bel gruppo,legomissileman1,no description
Animals:1089,normalUser,Medical:2145,link7778,2021-01-22 19:22:07.453,Quelli di sempre,no description,link7778
Transportation:1011,normalUser,Aviation/Flight:2650,adrienned1,2021-01-22 19:22:09.099,Bel gruppo,adrienned1,no description
Spies/Secret Agents:1081,normalUser,Aviation/Flight:2650,yert5,2021-01-22 19:22:05.367,Gli sfollati,yert5,no description
Zombies:2481,normalUser,Party Game:1030,jack_rock,2021-01-22 19:22:02.781,Quelli di sempre,no description,jack_rock
Real-time:1037,normalUser,Novel-Based:1093,sprocket003,2021-01-22 19:21:57.149,Bel gruppo,sprocket003,no description
Exploration:1020,normalUser,Negotiation:1026,gimmelopa,2021-01-22 19:22:02.484,Cimone 2k16,gimmelopa,no description
Action/Dexterity:1032,normalUser,Trains:1034,kijaucey,2021-01-22 19:21:56.476,Bel gruppo,kijaucey,no description
Medieval:1035,influencer,Educational:1094,justanotherjason,2021-01-22 19:22:04.371,Pisammare,justanotherjason,no description
Travel:1097,normalUser,Science Fiction:1016,ecobot3001,2021-01-22 19:22:06.893,Gli sfollati,ecobot3001,no description
Puzzle:1028,normalUser,Territory Building:1086,explodent,2021-01-22 19:22:06.431,Cimone 2k16,explodent,no description
Action/Dexterity:1032,normalUser,Fighting:1046,dustfinger78,2021-01-22 19:21:55.119,Cimone 2k16,dustfinger78,no description
Medical:2145,normalUser,Word-game:1025,kaiax33,2021-01-22 19:21:53.603,Quelli di sempre,no description,kaiax33
Movies/TV/Radio Theme:1064,normalUser,Science Fiction:1016,legionnaire69,2021-01-22 19:21:59.43,Bel gruppo,legionnaire69,no description
Novel-Based:1093,normalUser,Fighting:1046,superoxide09,2021-01-22 19:22:08.494,Quelli di sempre,no description,superoxide09
Video Game Theme:1101,normalUser,Real-time:1037,artgoblin,2021-01-22 19:22:03.086,Gli sfollati,artgoblin,no description
Book:1117,normalUser,Memory:1045,oize,2021-01-22 19:21:57.388,Quelli di sempre,no description,oize
Animals:1089,normalUser,Science Fiction:1016,dropkick_daoc,2021-01-22 19:22:10.485,Cimone 2k16,dropkick_daoc,no description
Movies/TV/Radio Theme:1064,normalUser,Dice:1017,crzybeliever,2021-01-22 19:22:02.057,Bel gruppo,crzybeliever,no description
Book:1117,normalUser,Abstact Strategy:1009,thebard72,2021-01-22 19:22:13.165,Cimone 2k16,thebard72,no description
Sports:1038,normalUser,Territory Building:1086,minion master,2021-01-22 19:21:57.581,Quelli di sempre,no description,minion master
Novel-Based:1093,normalUser,Negotiation:1026,mrdaxxos,2021-01-22 19:22:06.067,Quelli di sempre,no description,mrdaxxos
Abstact Strategy:1009,normalUser,Medieval:1035,gorlab,2021-01-22 19:21:54.469,Cimone 2k16,gorlab,no description
Puzzle:1028,influencer,Racing:1031,bojangals,2021-01-22 19:22:11.09,Gli sfollati,bojangals,no description
Wargame:1019,normalUser,Murder/Mystery:1040,yannis77,2021-01-22 19:22:00.152,Quelli di sempre,no description,yannis77
Trains:1034,normalUser,Number:1098,ravenfleet,2021-01-22 19:22:12.776,Bel gruppo,ravenfleet,no description
Transportation:1011,normalUser,Exploration:1020,ghalgor,2021-01-22 19:22:13.003,Cimone 2k16,ghalgor,no description
Negotiation:1026,normalUser,Puzzle:1028,firstblood,2021-01-22 19:21:54.576,Cimone 2k16,firstblood,no description
Educational:1094,influencer,Novel-Based:1093,cruyl,2021-01-22 19:22:07.44,Pisammare,cruyl,no description
Collectible Components:1044,normalUser,Number:1098,mydrynn,2021-01-22 19:22:06.626,Pisammare,mydrynn,no description
Aviation/Flight:2650,normalUser,Collectible Components:1044,baradifi,2021-01-22 19:22:12.936,Cimone 2k16,baradifi,no description
Modern Warfare:1069,normalUser,World War II: 1049,hiteshdj,2021-01-22 19:21:55.716,Pisammare,hiteshdj,no description
Deduction:1039,normalUser,Collectible Components:1044,dee_,2021-01-22 19:22:04.175,Gli sfollati,dee_,no description
Zombies:2481,normalUser,Medieval:1035,clzdvd,2021-01-22 19:22:02.91,Gli sfollati,clzdvd,no description
Territory Building:1086,normalUser,Economic:1021,chaumeil,2021-01-22 19:22:09.488,Pisammare,chaumeil,no description
Movies/TV/Radio Theme:1064,normalUser,Exploration:1020,supergumby14,2021-01-22 19:22:03.509,Quelli di sempre,no description,supergumby14
Ancient:1050,normalUser,Trains:1034,drfatso,2021-01-22 19:22:09.759,Bel gruppo,drfatso,no description
Miniatures:1047,normalUser,Number:1098,gravey,2021-01-22 19:22:13.206,Cimone 2k16,gravey,no description
Animals:1089,normalUser,Abstact Strategy:1009,kschmutz,2021-01-22 19:21:56.885,Bel gruppo,kschmutz,no description
World War II: 1049,normalUser,Travel:1097,muckyduck mel,2021-01-22 19:21:56.082,Quelli di sempre,no description,muckyduck mel
Novel-Based:1093,normalUser,Napoleonic:1051,djmo,2021-01-22 19:22:10.251,Quelli di sempre,no description,djmo
Wargame:1019,normalUser,Print & Play:1120,yannarseneau,2021-01-22 19:21:56.418,Quelli di sempre,no description,yannarseneau
Ancient:1050,normalUser,Puzzle:1028,wolfpunk,2021-01-22 19:22:09.128,Gli sfollati,wolfpunk,no description
Party Game:1030,normalUser,Puzzle:1028,pgdnorz,2021-01-22 19:22:02.715,Quelli di sempre,no description,pgdnorz
Deduction:1039,normalUser,Fantasy:1010,piotrboruta,2021-01-22 19:22:04.741,Cimone 2k16,piotrboruta,no description
World War II: 1049,normalUser,Puzzle:1028,mardocko,2021-01-22 19:21:53.304,Cimone 2k16,mardocko,no description
Exploration:1020,normalUser,Novel-Based:1093,zuljir,2021-01-22 19:22:02.603,Gli sfollati,zuljir,no description
Movies/TV/Radio Theme:1064,normalUser,Party Game:1030,bazan999,2021-01-22 19:22:06.313,Quelli di sempre,no description,bazan999
Dice:1017,normalUser,Exploration:1020,kkops,2021-01-22 19:22:07.603,Pisammare,kkops,no description
Miniatures:1047,normalUser,Children's Game:1041,patrick_leder,2021-01-22 19:22:02.686,Gli sfollati,patrick_leder,no description
Real-time:1037,normalUser,Territory Building:1086,stapletor,2021-01-22 19:22:04.131,Pisammare,stapletor,no description
Bluffing:1023,normalUser,Collectible Components:1044,vsevoloch,2021-01-22 19:21:53.715,Quelli di sempre,no description,vsevoloch
Party Game:1030,influencer,Video Game Theme:1101,jt anderson,2021-01-22 19:22:02.885,Bel gruppo,jt anderson,no description
Puzzle:1028,normalUser,Puzzle:1028,restless10101,2021-01-22 19:21:56.07,Cimone 2k16,restless10101,no description
Medical:2145,normalUser,Ancient:1050,wavyhill,2021-01-22 19:22:10.411,Bel gruppo,wavyhill,no description
Ancient:1050,influencer,Racing:1031,soundguy34421,2021-01-22 19:22:01.989,Gli sfollati,soundguy34421,no description
Abstact Strategy:1009,influencer,Wargame:1019,nocturne12,2021-01-22 19:22:13.18,Cimone 2k16,nocturne12,no description
Medieval:1035,normalUser,Exploration:1020,flashhawk,2021-01-22 19:21:57.03,Cimone 2k16,flashhawk,no description
Animals:1089,normalUser,Wargame:1019,rapsfeld,2021-01-22 19:21:57.726,Pisammare,rapsfeld,no description
Miniatures:1047,influencer,Exploration:1020,littlemissrachel,2021-01-22 19:22:10.209,Bel gruppo,littlemissrachel,no description
Humor:1079,normalUser,Action/Dexterity:1032,tegs,2021-01-22 19:22:07.615,Bel gruppo,tegs,no description
Trains:1034,normalUser,Movies/TV/Radio Theme:1064,captain pew pew,2021-01-22 19:21:59.474,Cimone 2k16,captain pew pew,no description
Modern Warfare:1069,influencer,Card Game:1002,branflakesbro,2021-01-22 19:21:55.77,Quelli di sempre,no description,branflakesbro
Trains:1034,normalUser,Sports:1038,eldergames,2021-01-22 19:22:07.75,Pisammare,eldergames,no description
World War II: 1049,normalUser,Book:1117,walterhisownself,2021-01-22 19:22:01.67,Quelli di sempre,no description,walterhisownself
Educational:1094,influencer,Trains:1034,shift66,2021-01-22 19:22:10.564,Pisammare,shift66,no description
Print & Play:1120,normalUser,Animals:1089,jedx730,2021-01-22 19:22:05.354,Quelli di sempre,no description,jedx730
Print & Play:1120,normalUser,Animals:1089,jedx730,2021-01-22 19:22:03.468,Cimone 2k16,jedx730,no description
Party Game:1030,normalUser,Zombies:2481,koufax75,2021-01-22 19:22:10.05,Pisammare,koufax75,no description
Real-time:1037,normalUser,Spies/Secret Agents:1081,barrumbo,2021-01-22 19:21:57.597,Bel gruppo,barrumbo,no description
Travel:1097,normalUser,Science Fiction:1016,thraxar,2021-01-22 19:22:11.923,Pisammare,thraxar,no description
Real-time:1037,normalUser,Territory Building:1086,mist064,2021-01-22 19:22:06.719,Pisammare,mist064,no description
Action/Dexterity:1032,influencer,Negotiation:1026,zavian,2021-01-22 19:21:58.796,Bel gruppo,zavian,no description
Spies/Secret Agents:1081,normalUser,Medieval:1035,johannesgp,2021-01-22 19:22:12.027,Pisammare,johannesgp,no description
Aviation/Flight:2650,normalUser,Collectible Components:1044,slowpokeiv,2021-01-22 19:22:00.233,Gli sfollati,slowpokeiv,no description
Number:1098,influencer,Aviation/Flight:2650,profdavis,2021-01-22 19:21:56.635,Cimone 2k16,profdavis,no description
Science Fiction:1016,normalUser,Wargame:1019,sbratsch,2021-01-22 19:22:00.468,Cimone 2k16,sbratsch,no description
Abstact Strategy:1009,normalUser,Travel:1097,blitz734,2021-01-22 19:22:11.436,Bel gruppo,blitz734,no description
