category2,role,category1,username,timestamp,category2-2,role-2,category1-2,username-2
Collectible Components:1044,normalUser,Travel:1097,zemacaco,2021-01-22 19:21:01.594,Video Game Theme:1101,normalUser,Zombies:2481,hobbeson
Aviation/Flight:2650,normalUser,Murder/Mystery:1040,porkchopsammiches,2021-01-22 19:21:22.35,Territory Building:1086,normalUser,Video Game Theme:1101,zugzwanging
Puzzle:1028,influencer,Wargame:1019,rsasda,2021-01-22 19:21:42.042,Modern Warfare:1069,normalUser,Children's Game:1041,wooble
Napoleonic:1051,influencer,Sports:1038,deep graves,2021-01-22 19:21:51.464,Travel:1097,normalUser,Action/Dexterity:1032,venser
Educational:1094,normalUser,Modern Warfare:1069,prowerfox,2021-01-22 19:21:35.766,Medieval:1035,normalUser,Transportation:1011,closure2000
Puzzle:1028,normalUser,Napoleonic:1051,skbohra,2021-01-22 19:21:40.236,Modern Warfare:1069,influencer,Science Fiction:1016,skyflow87
Real-time:1037,normalUser,Children's Game:1041,streamflyer,2021-01-22 19:21:16.934,Word-game:1025,normalUser,Fantasy:1010,midlothian
Novel-Based:1093,normalUser,Educational:1094,nafets83,2021-01-22 19:21:25.938,Party Game:1030,normalUser,Movies/TV/Radio Theme:1064,crazymangya
Fighting:1046,moderator,Action/Dexterity:1032,leviticuss,2021-01-22 19:21:28.08,Exploration:1020,influencer,Educational:1094,chrishandmade
Territory Building:1086,normalUser,Novel-Based:1093,umbarocks,2021-01-22 19:21:31.06,Travel:1097,normalUser,Memory:1045,wolvehunde
Party Game:1030,influencer,Medieval:1035,boorooweeczkaa,2021-01-22 19:21:11.696,Exploration:1020,normalUser,Medical:2145,celtico
Adventure:1022,normalUser,Medical:2145,kolbenzange,2021-01-22 19:21:33.699,Fantasy:1010,normalUser,Exploration:1020,pierredubois
Bluffing:1023,normalUser,Modern Warfare:1069,r0verandom,2021-01-22 19:21:51.611,Medieval:1035,normalUser,Territory Building:1086,rolfisrolf
Fighting:1046,normalUser,Aviation/Flight:2650,fredderoncq,2021-01-22 19:21:07.701,Miniatures:1047,normalUser,Educational:1094,thefungusguy
Adventure:1022,normalUser,Medieval:1035,datshuki,2021-01-22 19:21:29.31,Negotiation:1026,normalUser,Science Fiction:1016,mifunemotors
Number:1098,normalUser,Aviation/Flight:2650,hihihiji,2021-01-22 19:21:21.082,Modern Warfare:1069,normalUser,Negotiation:1026,azndolly
Memory:1045,normalUser,Science Fiction:1016,psychorob,2021-01-22 19:21:03.329,Miniatures:1047,normalUser,Wargame:1019,tturpen
Collectible Components:1044,normalUser,Word-game:1025,duntac,2021-01-22 19:21:48.836,Exploration:1020,normalUser,Transportation:1011,cndypielips
Abstact Strategy:1009,normalUser,Puzzle:1028,urigheller,2021-01-22 19:21:41.132,Exploration:1020,normalUser,Transportation:1011,cndypielips
Novel-Based:1093,normalUser,Animals:1089,koto1sa,2021-01-22 19:21:23.743,Print & Play:1120,normalUser,Number:1098,0n3sp33d
Medical:2145,normalUser,Travel:1097,kyalmc,2021-01-22 19:21:35.935,Collectible Components:1044,normalUser,Adventure:1022,latterdaylegion
Real-time:1037,normalUser,Trains:1034,hyphun,2021-01-22 19:21:16.208,Collectible Components:1044,normalUser,Adventure:1022,latterdaylegion
Exploration:1020,normalUser,Fighting:1046,boblius,2021-01-22 19:21:09.065,Memory:1045,influencer,Movies/TV/Radio Theme:1064,rancor811
Humor:1079,influencer,Abstact Strategy:1009,norkle,2021-01-22 19:21:33.914,Memory:1045,normalUser,Territory Building:1086,benedictsmommy
Exploration:1020,normalUser,Action/Dexterity:1032,au4236,2021-01-22 19:21:29.246,Wargame:1019,normalUser,Movies/TV/Radio Theme:1064,phonline
Deduction:1039,normalUser,Collectible Components:1044,dee_,2021-01-22 19:21:07.803,Miniatures:1047,normalUser,Exploration:1020,sacredcowgames
Number:1098,influencer,Collectible Components:1044,haboxninja,2021-01-22 19:21:09.002,Negotiation:1026,normalUser,Number:1098,kaletluk
Animals:1089,normalUser,Print & Play:1120,rokman,2021-01-22 19:21:29.87,Travel:1097,normalUser,Ancient:1050,carin1617
Modern Warfare:1069,normalUser,Number:1098,tigr,2021-01-22 19:21:09.365,Fantasy:1010,normalUser,Video Game Theme:1101,drwaynewright
Fantasy:1010,normalUser,Trains:1034,sztimi87,2021-01-22 19:21:26.517,Fighting:1046,normalUser,Miniatures:1047,kitcom
Negotiation:1026,normalUser,Economic:1021,grondl,2021-01-22 19:21:44.711,Aviation/Flight:2650,influencer,Transportation:1011,renato_cec
Racing:1031,normalUser,Children's Game:1041,pitsbrgparatrpr,2021-01-22 19:21:49.609,Memory:1045,normalUser,Word-game:1025,danieru03
Wargame:1019,normalUser,Economic:1021,genkinomi,2021-01-22 19:21:35.819,Fantasy:1010,normalUser,Action/Dexterity:1032,elbafo
Puzzle:1028,normalUser,Travel:1097,shawondak,2021-01-22 19:21:18.963,Aviation/Flight:2650,normalUser,Ancient:1050,cosmicgirl
Novel-Based:1093,normalUser,Miniatures:1047,amon1223,2021-01-22 19:21:24.213,Novel-Based:1093,normalUser,Dice:1017,yambab
Zombies:2481,normalUser,Children's Game:1041,maximat0r,2021-01-22 19:21:28.276,Bluffing:1023,normalUser,Action/Dexterity:1032,ivanorjuela
Children's Game:1041,influencer,Spies/Secret Agents:1081,childofgod2222,2021-01-22 19:21:19.109,Bluffing:1023,normalUser,Action/Dexterity:1032,ivanorjuela
Deduction:1039,normalUser,Territory Building:1086,glenn86h,2021-01-22 19:21:32.304,Fighting:1046,influencer,Murder/Mystery:1040,meltzy
Ancient:1050,normalUser,Number:1098,mysticjonuk,2021-01-22 19:21:37.317,Ancient:1050,normalUser,Puzzle:1028,strode
Novel-Based:1093,normalUser,Video Game Theme:1101,ilreb,2021-01-22 19:21:50.684,Novel-Based:1093,normalUser,Puzzle:1028,taehyung
Novel-Based:1093,normalUser,Animals:1089,jlee9355,2021-01-22 19:21:08.909,Economic:1021,normalUser,Collectible Components:1044,onepilgrim
Puzzle:1028,normalUser,Children's Game:1041,blacklettergames,2021-01-22 19:21:52.526,Number:1098,normalUser,Memory:1045,kimforthewin
Spies/Secret Agents:1081,normalUser,Bluffing:1023,sixmilestovegas,2021-01-22 19:21:24.75,Number:1098,normalUser,Movies/TV/Radio Theme:1064,trenticles
Racing:1031,normalUser,Zombies:2481,andy_ninja,2021-01-22 19:21:17.753,Collectible Components:1044,normalUser,Print & Play:1120,graller
Humor:1079,influencer,Racing:1031,idlesoul,2021-01-22 19:21:08.321,Transportation:1011,influencer,Modern Warfare:1069,luffy_lucy
Aviation/Flight:2650,normalUser,Modern Warfare:1069,chimneyrockinc,2021-01-22 19:21:36.201,Modern Warfare:1069,influencer,Educational:1094,ridwanphy
Number:1098,normalUser,World War II: 1049,nojjon,2021-01-22 19:21:42.459,Movies/TV/Radio Theme:1064,normalUser,Print & Play:1120,novarain
Puzzle:1028,normalUser,Trains:1034,ljplays,2021-01-22 19:21:35.911,Medieval:1035,normalUser,Science Fiction:1016,cold blue
Collectible Components:1044,normalUser,Zombies:2481,lcarus,2021-01-22 19:21:25.668,Medieval:1035,normalUser,Science Fiction:1016,cold blue
Puzzle:1028,normalUser,Transportation:1011,zeth4,2021-01-22 19:21:16.36,Humor:1079,normalUser,Collectible Components:1044,charleslance
Travel:1097,normalUser,Medical:2145,necroxys,2021-01-22 19:21:42.068,Transportation:1011,normalUser,Modern Warfare:1069,mediumone
Animals:1089,normalUser,Economic:1021,shelby,2021-01-22 19:21:33.631,Travel:1097,normalUser,Modern Warfare:1069,fgalery
Fantasy:1010,normalUser,Miniatures:1047,tergene,2021-01-22 19:21:28.58,Adventure:1022,normalUser,Transportation:1011,ary2012
Bluffing:1023,normalUser,Adventure:1022,strayfire,2021-01-22 19:21:45.106,Wargame:1019,normalUser,Travel:1097,aldebarane
Transportation:1011,normalUser,Memory:1045,juanzope,2021-01-22 19:21:39.586,Children's Game:1041,normalUser,Aviation/Flight:2650,dedcap
Aviation/Flight:2650,normalUser,Puzzle:1028,hhhamido,2021-01-22 19:21:14.466,Territory Building:1086,normalUser,Fighting:1046,dz4dz4
Children's Game:1041,normalUser,Number:1098,theonedeus,2021-01-22 19:21:52.164,Negotiation:1026,normalUser,Medieval:1035,dzierzynski
Card Game:1002,influencer,Modern Warfare:1069,johawhich,2021-01-22 19:21:38.605,Travel:1097,influencer,Adventure:1022,zerx creative co
Napoleonic:1051,normalUser,Murder/Mystery:1040,lunus,2021-01-22 19:21:16.028,Travel:1097,influencer,Adventure:1022,zerx creative co
Children's Game:1041,normalUser,Book:1117,paschott,2021-01-22 19:21:31.794,Napoleonic:1051,normalUser,Party Game:1030,danib931
Deduction:1039,normalUser,Medieval:1035,aracataca,2021-01-22 19:21:50.802,Children's Game:1041,influencer,Novel-Based:1093,requiet
Humor:1079,normalUser,Action/Dexterity:1032,therealmilehighmagic,2021-01-22 19:21:46.026,Miniatures:1047,influencer,Children's Game:1041,kleosfan
Medical:2145,normalUser,Sports:1038,minochao,2021-01-22 19:21:43.895,Travel:1097,normalUser,Economic:1021,lxnomadxl
Fighting:1046,normalUser,Book:1117,el extremo,2021-01-22 19:21:22.531,Science Fiction:1016,normalUser,Humor:1079,bpepermans
Word-game:1025,normalUser,Wargame:1019,al_e,2021-01-22 19:21:06.349,Novel-Based:1093,normalUser,Dice:1017,iras
Exploration:1020,normalUser,Bluffing:1023,hornblende,2021-01-22 19:21:13.558,Travel:1097,influencer,Racing:1031,knausfam
Racing:1031,influencer,Medical:2145,watti,2021-01-22 19:21:07.501,Deduction:1039,normalUser,Aviation/Flight:2650,michaelscatemporium
Aviation/Flight:2650,normalUser,Bluffing:1023,imamprimadi,2021-01-22 19:21:33.448,Real-time:1037,normalUser,Puzzle:1028,boomchi
Dice:1017,influencer,Fantasy:1010,ctewks,2021-01-22 19:21:09.705,Novel-Based:1093,normalUser,Animals:1089,doli717
Dice:1017,normalUser,Murder/Mystery:1040,tiax1782,2021-01-22 19:21:17.98,Video Game Theme:1101,normalUser,Novel-Based:1093,krudtuglemads
Book:1117,normalUser,Aviation/Flight:2650,chu_junyu,2021-01-22 19:21:22.477,Card Game:1002,normalUser,Book:1117,lenjoe
Territory Building:1086,normalUser,Animals:1089,shirohyde,2021-01-22 19:21:43.583,Action/Dexterity:1032,normalUser,Bluffing:1023,heidiknudsen
Children's Game:1041,normalUser,Book:1117,icedragon13,2021-01-22 19:21:31.782,Action/Dexterity:1032,normalUser,Bluffing:1023,heidiknudsen
Real-time:1037,normalUser,Fantasy:1010,lianaukr,2021-01-22 19:21:19.391,Video Game Theme:1101,normalUser,Puzzle:1028,poukame
Fantasy:1010,normalUser,Puzzle:1028,clarsen1,2021-01-22 19:21:00.068,Territory Building:1086,normalUser,Bluffing:1023,magicphantom
Trains:1034,normalUser,Party Game:1030,caestus,2021-01-22 19:21:33.234,Dice:1017,normalUser,Party Game:1030,najika
Deduction:1039,normalUser,Exploration:1020,deaconthemp,2021-01-22 19:21:31.192,Real-time:1037,normalUser,Novel-Based:1093,toastbrot3000
Modern Warfare:1069,moderator,Spies/Secret Agents:1081,danithaca,2021-01-22 19:21:15.368,Zombies:2481,influencer,Science Fiction:1016,zinterz
Puzzle:1028,normalUser,Action/Dexterity:1032,rogezno,2021-01-22 19:21:45.119,Dice:1017,normalUser,Science Fiction:1016,zeistsport
Fantasy:1010,influencer,Educational:1094,dontquit,2021-01-22 19:21:03.587,Dice:1017,normalUser,Science Fiction:1016,zeistsport
Humor:1079,influencer,Party Game:1030,laursand,2021-01-22 19:21:45.458,Trains:1034,normalUser,World War II: 1049,junsasaki
Ancient:1050,normalUser,Movies/TV/Radio Theme:1064,karloslatre,2021-01-22 19:21:22.193,Adventure:1022,normalUser,Sports:1038,sasanito
World War II: 1049,normalUser,Video Game Theme:1101,ashlar,2021-01-22 19:21:48.359,Party Game:1030,normalUser,Fantasy:1010,rbizzle
Trains:1034,normalUser,Medical:2145,xatm,2021-01-22 19:21:01.41,Sports:1038,normalUser,Party Game:1030,hayleyiaco
Video Game Theme:1101,normalUser,Movies/TV/Radio Theme:1064,josefferrer,2021-01-22 19:21:20.907,Economic:1021,normalUser,Ancient:1050,lionel_ritchie
Action/Dexterity:1032,normalUser,Racing:1031,fedeberg80,2021-01-22 19:21:23.536,Number:1098,normalUser,Racing:1031,ilotte
Trains:1034,normalUser,Memory:1045,davidbatmen,2021-01-22 19:21:22.695,Educational:1094,normalUser,Adventure:1022,lindelion
Sports:1038,normalUser,Medieval:1035,mylantus,2021-01-22 19:21:03.721,Dice:1017,normalUser,Negotiation:1026,manitadecerdo
Children's Game:1041,influencer,Medieval:1035,imjoshellis,2021-01-22 19:21:18.733,Spies/Secret Agents:1081,normalUser,Negotiation:1026,vampirejyf
Fighting:1046,normalUser,Napoleonic:1051,jpag006,2021-01-22 19:21:23.083,Wargame:1019,normalUser,Puzzle:1028,pagliaefieno
Zombies:2481,influencer,Print & Play:1120,queen_amaya,2021-01-22 19:21:04.309,Science Fiction:1016,normalUser,Medical:2145,tonysaurus
Action/Dexterity:1032,normalUser,Dice:1017,roturbo,2021-01-22 19:21:21.178,Number:1098,normalUser,Exploration:1020,oaltinyay
Movies/TV/Radio Theme:1064,normalUser,Fantasy:1010,milldar,2021-01-22 19:21:30.663,Medical:2145,normalUser,Wargame:1019,doomwaer
Ancient:1050,normalUser,Card Game:1002,vansenettotcatan,2021-01-22 19:21:42.544,Medical:2145,normalUser,Racing:1031,geakin
Fighting:1046,normalUser,Memory:1045,madboardrpg,2021-01-22 19:21:22.62,Action/Dexterity:1032,normalUser,Fantasy:1010,chops
Transportation:1011,influencer,Miniatures:1047,mariga,2021-01-22 19:21:39.84,Fantasy:1010,normalUser,Murder/Mystery:1040,thekingboggart61
Transportation:1011,influencer,Miniatures:1047,fransjepunt,2021-01-22 19:21:41.865,Puzzle:1028,normalUser,Real-time:1037,skifflad
Fantasy:1010,normalUser,Adventure:1022,choubynet,2021-01-22 19:21:28.71,Video Game Theme:1101,normalUser,Educational:1094,fancho
Book:1117,normalUser,Deduction:1039,raspberrychocolate,2021-01-22 19:21:10.228,Memory:1045,normalUser,Print & Play:1120,catheethan
Aviation/Flight:2650,normalUser,World War II: 1049,joeytereba,2021-01-22 19:21:25.431,Word-game:1025,influencer,Racing:1031,giannivacca
Racing:1031,normalUser,Sports:1038,pjsan,2021-01-22 19:21:34.856,Travel:1097,normalUser,Medical:2145,tamae
Ancient:1050,normalUser,Exploration:1020,fanova1323,2021-01-22 19:21:14.048,Collectible Components:1044,moderator,Transportation:1011,bunchwacky
Card Game:1002,normalUser,Transportation:1011,yinying,2021-01-22 19:21:13.941,Fighting:1046,normalUser,Territory Building:1086,fangqi
Territory Building:1086,influencer,Novel-Based:1093,oris1,2021-01-22 19:21:50.853,Party Game:1030,normalUser,Territory Building:1086,kalispell2
Spies/Secret Agents:1081,normalUser,Real-time:1037,qeester,2021-01-22 19:21:39.294,Abstact Strategy:1009,influencer,Collectible Components:1044,rayman1971
Territory Building:1086,normalUser,Deduction:1039,dasmur,2021-01-22 19:21:03.405,Deduction:1039,influencer,Card Game:1002,llibed
Transportation:1011,influencer,Negotiation:1026,azizastormward,2021-01-22 19:21:28.289,Book:1117,normalUser,Children's Game:1041,pepeporras69
Territory Building:1086,normalUser,Print & Play:1120,envymegirl,2021-01-22 19:21:37.983,Racing:1031,normalUser,Action/Dexterity:1032,yori_gagarim
Negotiation:1026,normalUser,Book:1117,kailinne,2021-01-22 19:21:02.529,Zombies:2481,influencer,Print & Play:1120,anyalight
Bluffing:1023,normalUser,Abstact Strategy:1009,qribba,2021-01-22 19:21:35.596,Territory Building:1086,normalUser,Novel-Based:1093,pirateclem
Print & Play:1120,influencer,Territory Building:1086,lebkuchenmann92,2021-01-22 19:21:11.035,Miniatures:1047,normalUser,Sports:1038,shenanigames studios
Bluffing:1023,normalUser,Memory:1045,hengst2404,2021-01-22 19:21:23.057,Card Game:1002,normalUser,Animals:1089,mspider_89
Video Game Theme:1101,influencer,Territory Building:1086,varje,2021-01-22 19:21:51.477,Party Game:1030,influencer,Card Game:1002,xyphyr
Trains:1034,normalUser,Number:1098,rocky123,2021-01-22 19:21:26.016,Animals:1089,normalUser,Exploration:1020,jordyadan
Print & Play:1120,normalUser,Card Game:1002,patevaa,2021-01-22 19:21:25.601,Transportation:1011,influencer,Real-time:1037,zaknafein1975
Medical:2145,normalUser,Trains:1034,horakhti,2021-01-22 19:21:19.055,Novel-Based:1093,normalUser,Ancient:1050,elgaucholoco
Novel-Based:1093,influencer,Zombies:2481,elglobo,2021-01-22 19:21:13.276,Number:1098,normalUser,Ancient:1050,robbdaman
Video Game Theme:1101,normalUser,Napoleonic:1051,tcginferno,2021-01-22 19:21:04.089,Modern Warfare:1069,normalUser,Movies/TV/Radio Theme:1064,johbur2185
Children's Game:1041,normalUser,Medical:2145,castef,2021-01-22 19:21:06.12,Sports:1038,normalUser,Novel-Based:1093,jax78
Napoleonic:1051,influencer,Adventure:1022,minetauer,2021-01-22 19:21:40.173,Exploration:1020,normalUser,Zombies:2481,tanis01
Travel:1097,normalUser,Murder/Mystery:1040,grainger,2021-01-22 19:21:41.237,Fighting:1046,normalUser,Deduction:1039,syen
Economic:1021,normalUser,Spies/Secret Agents:1081,agent_lis,2021-01-22 19:21:06.261,Zombies:2481,normalUser,Book:1117,nymanjens
Puzzle:1028,normalUser,Real-time:1037,timbergus7,2021-01-22 19:21:46.588,Ancient:1050,normalUser,Real-time:1037,adiczek
Zombies:2481,normalUser,Adventure:1022,erisk,2021-01-22 19:21:47.446,Memory:1045,normalUser,Collectible Components:1044,mcholodewitsch
Murder/Mystery:1040,normalUser,Action/Dexterity:1032,deadmorose,2021-01-22 19:21:46.935,Print & Play:1120,normalUser,Card Game:1002,messygames
Children's Game:1041,moderator,Action/Dexterity:1032,klawshrimp,2021-01-22 19:21:27.8,Video Game Theme:1101,normalUser,Territory Building:1086,kamkaskan
Fantasy:1010,normalUser,Puzzle:1028,nbates,2021-01-22 19:21:49.584,Movies/TV/Radio Theme:1064,normalUser,World War II: 1049,inquisitor94
Real-time:1037,normalUser,Science Fiction:1016,telmarine,2021-01-22 19:21:37.451,Fighting:1046,normalUser,Deduction:1039,avlivandovsky
Dice:1017,normalUser,Medical:2145,hahoolulu,2021-01-22 19:21:51.242,Trains:1034,normalUser,Wargame:1019,catlilli
Real-time:1037,normalUser,Racing:1031,ilrizzus,2021-01-22 19:21:00.742,Miniatures:1047,normalUser,Animals:1089,jc_quoineaud
Puzzle:1028,normalUser,Ancient:1050,teooh,2021-01-22 19:21:29.335,Wargame:1019,normalUser,Video Game Theme:1101,naanan
Spies/Secret Agents:1081,normalUser,Humor:1079,laffan26,2021-01-22 19:21:48.938,Racing:1031,normalUser,Zombies:2481,spaik
Medieval:1035,normalUser,Deduction:1039,hidoi609,2021-01-22 19:21:35.065,Party Game:1030,normalUser,Real-time:1037,astarot69
Sports:1038,influencer,Medieval:1035,timoti_vdb,2021-01-22 19:21:04.457,Collectible Components:1044,influencer,Memory:1045,thomasarya
Movies/TV/Radio Theme:1064,influencer,Travel:1097,whattt,2021-01-22 19:21:30.323,Ancient:1050,normalUser,Book:1117,stec89
Economic:1021,normalUser,Trains:1034,ryan_w,2021-01-22 19:21:52.072,Negotiation:1026,normalUser,Trains:1034,jd_rezende
Action/Dexterity:1032,normalUser,Murder/Mystery:1040,backslash0,2021-01-22 19:21:40.592,Fighting:1046,influencer,Aviation/Flight:2650,rippingjack
Deduction:1039,influencer,Abstact Strategy:1009,fishcannon,2021-01-22 19:21:17.483,Territory Building:1086,normalUser,Wargame:1019,sgt_browncoat
Fantasy:1010,normalUser,Book:1117,handmound,2021-01-22 19:21:13.481,Murder/Mystery:1040,normalUser,Sports:1038,tansalus
Movies/TV/Radio Theme:1064,influencer,Exploration:1020,tdhenderson,2021-01-22 19:21:05.186,Movies/TV/Radio Theme:1064,normalUser,Abstact Strategy:1009,shonarkan
Economic:1021,normalUser,Transportation:1011,noonan87,2021-01-22 19:21:50.474,Spies/Secret Agents:1081,influencer,Book:1117,adicecan88
Territory Building:1086,normalUser,Action/Dexterity:1032,lithojazzosphere,2021-01-22 19:21:04.949,Movies/TV/Radio Theme:1064,normalUser,Bluffing:1023,clement325
Science Fiction:1016,influencer,Book:1117,wpef,2021-01-22 19:21:02.055,Action/Dexterity:1032,normalUser,Deduction:1039,nicodemo
Abstact Strategy:1009,normalUser,Medical:2145,jannosz,2021-01-22 19:21:36.812,Number:1098,influencer,Animals:1089,youvegotrats
Puzzle:1028,influencer,Card Game:1002,bmramey,2021-01-22 19:21:17.894,Aviation/Flight:2650,normalUser,Travel:1097,jinteki76
Action/Dexterity:1032,normalUser,Memory:1045,collas,2021-01-22 19:21:09.129,Number:1098,normalUser,Economic:1021,jogos
Science Fiction:1016,normalUser,Word-game:1025,yin yang,2021-01-22 19:21:24.841,Napoleonic:1051,normalUser,Fighting:1046,benlinton
Napoleonic:1051,normalUser,Spies/Secret Agents:1081,hedgeworthian,2021-01-22 19:21:11.551,Exploration:1020,normalUser,Sports:1038,marsmarsmars
